Id,SalePrice
422,481406.8388325906
2457,368167.32181179716
1838,198970.487771126
2805,247151.89870718878
1645,155815.97941074168
1711,297222.2868705668
2825,225747.2363173519
322,361094.28592975845
2103,250904.39028185452
342,123117.75256093276
600,126364.74233579496
488,182266.71794051526
1725,305812.761953703
2246,277932.3566158892
2847,146775.20349738034
806,229683.50290727583
530,223992.09887412397
963,180058.25249413415
2678,95407.47512614547
171,90294.43484436625
2401,468107.54392488115
805,224746.3721690092
2259,237612.04775244356
1748,184300.03385266667
1361,132355.90001631665
1677,109150.01446622111
1406,143776.80913107865
2322,236120.7105212982
688,146256.6333362134
143,139948.4168553143
804,207987.59951698268
1214,163686.0527080198
2828,139777.21676227785
1999,153363.54203165064
2467,198187.70685424912
2665,143296.0388130554
1538,441358.76876260503
398,120615.68644723276
2822,126074.72108762506
2157,135909.34877193937
1856,196776.10446869166
1269,104681.57588817699
2570,115734.9983653015
2320,222195.68795125023
1517,134979.0845047857
2304,128442.11857064562
1312,96374.39275382562
2012,128342.32064041795
506,241873.7552803104
2865,225424.65430118857
2367,101069.7137877098
554,87399.10751666482
238,129167.55725411887
1954,120105.63832816546
2488,118120.44109625796
2291,76792.78199170712
1969,116718.37051339896
2725,162863.96342650335
1482,142221.6953035665
2763,189567.19023654293
503,245529.0282814862
1584,241286.81293235332
1531,131558.84552631204
2210,168101.51939103028
459,338446.5953294308
556,128448.09146790969
1347,126707.33751814735
1290,86153.9444262145
1388,104441.82062131185
1571,469614.19465871365
2754,198988.64103874314
765,128280.53873997371
2494,129671.8029745261
2870,256854.59410736308
7,207227.48060760793
1114,240966.23911230292
2418,270875.9760026701
291,132180.29299532893
18,306623.51009384973
39,369649.6391824734
1001,254659.9928275736
2442,221244.32848637633
616,123501.62782898682
2680,78007.59769735779
1414,127493.14314359182
289,145014.778304264
40,245059.002902182
860,122991.11806660418
409,129417.45827328337
673,144840.17128021052
2427,182779.7480756405
2036,222061.0733063534
2564,145139.4994976075
642,151393.91611915518
1008,183902.89223827797
1908,137468.72030622358
2519,192739.21463017922
1369,86947.70914010605
2855,176530.227847691
712,110360.38428045764
1943,105229.36094050751
1958,119625.54564784859
107,155915.9579837581
2295,210940.74006241496
704,96548.9844226843
676,135516.49681184106
259,180987.32030217678
93,280172.99161008885
106,243089.14138247023
2315,181973.7886384287
1050,112089.53043795514
1095,199622.8325798187
2709,145606.74070563776
758,126590.68459242317
1496,149525.391439865
2370,121817.22242454621
2458,276767.8481351515
2733,124843.09953089827
161,220252.00929278389
726,146099.2523537867
845,205539.8838294281
947,244907.63396699046
2232,101154.90691305911
2563,141452.0145307191
2299,126853.49056055973
211,89696.12199926312
605,151914.1397965958
1478,199161.3941655296
2247,266761.35256855685
2274,215402.06783866577
2869,206446.2837547019
967,204080.88314438105
2656,128066.12891149263
667,186311.4389924288
1042,109054.72155848327
2023,154179.09520737382
2447,403883.94644594216
2055,136126.5820778441
2275,308867.77479871124
2204,167132.19918764828
1563,282749.3695785432
483,192815.5237746306
796,119748.71139179969
1526,167198.7864386545
2042,118678.2283332184
442,336531.8820702726
1693,332621.8834393268
1468,217743.88675216318
1430,200574.57662570055
2605,133489.78032021195
1529,222352.6720719472
335,148669.30989986192
1287,122171.02521166597
31,95722.22241308761
1785,316900.5026910451
82,166966.04020059304
2620,84521.56220931816
252,182477.0657491791
721,60341.294513656714
2165,182731.93823387395
2316,183394.80384246103
775,129672.4532294182
1558,80147.94167726809
17,229960.86960033965
1022,215403.53478262216
925,132098.0422853301
438,275233.7507901527
1270,147866.9127966721
1272,127103.15218087289
215,115691.5707669641
266,237180.87288458168
2402,283243.45134049276
1250,127071.00242007464
1984,119780.36860426352
1279,142196.902434284
377,251786.50225805034
1252,120943.3228877109
2156,249440.90228569007
499,318042.6132620819
1374,130415.77325511718
2898,257253.17001688454
401,116598.05243809153
2721,165879.626312575
2078,262538.6953049408
2589,131936.80145579256
1946,230138.9808698595
1334,124383.57396993806
2781,221470.96527266427
431,405872.9801552575
576,190751.45752246096
1474,201617.04710584748
2254,145917.91307507994
2155,275273.99519303674
885,92615.79666297
643,142783.34229302118
1944,131400.14055520704
480,192362.50887958016
2845,95140.82671818187
2387,324994.0105373905
2407,197609.7455851497
2527,169024.32685843908
2514,151490.90950996053
629,158400.44304765124
80,194479.3055269609
1876,138710.14683922532
1546,128278.25736229903
2518,164613.84889772232
2347,157546.45116437884
783,240918.390553143
1322,58771.16482693899
194,93740.15402826476
1770,288773.3204322976
2143,135001.9196248423
1229,224706.62432760338
511,261368.0094008866
46,217195.94664878774
1348,141973.57450114365
2465,192627.4224247065
387,234430.62578836805
873,212818.20127345904
1918,123559.08440232235
2764,224527.18495187722
2184,125964.0883363825
934,135327.06353909188
1920,124073.38725374243
2631,144866.008789486
1768,848023.2927922796
2040,122705.68300872232
1749,212409.67958669437
834,233753.7156512443
1457,228784.46979842888
79,121115.43621265606
2302,134624.35865412408
1817,146825.04712121494
2755,239595.18344850471
359,177827.32401248565
2059,112711.4098268777
2092,233370.96047288892
2516,222197.24166803915
150,124910.32131961941
1656,119976.8325701789
83,98137.45837850384
2411,186270.59851313266
795,76262.27406114571
2312,219570.7755549988
2917,101016.28357858583
1624,172879.96111901247
2215,320378.03426795616
1211,151952.46524378788
1485,148971.17646672798
1024,162891.64774664614
570,178862.5348772297
2874,144459.26258842935
700,123532.36485163131
2756,204257.7606905093
2022,176604.4973414772
583,234516.6089484957
2392,394362.1652445643
2424,171202.75728786452
212,88822.13044469163
736,126140.6470055817
1610,174202.94290695578
890,119700.74142137262
467,171522.58982765858
578,203090.97391998713
1747,189522.72304059533
1149,154982.3993092212
2758,241846.79198750647
857,142908.90942246103
2219,300688.44196668954
733,103400.96399163928
2909,107461.21199289852
1798,254219.45054012092
235,116295.95766523472
2366,124978.20841422507
1027,136314.3229511073
1195,144003.87741828727
1303,66121.57265456286
148,178529.73825630103
608,144008.76024362684
2515,189029.14677700063
821,284605.2899779245
2500,256503.46838587706
745,105908.5563107185
741,123709.14923470886
1611,126603.63277786643
2532,131283.4962033632
1081,226398.20486151558
1692,484443.00021376746
2520,166402.51855326016
276,104505.82995989374
1992,133623.19404215584
663,65398.30208550194
418,127138.28205429818
1733,192179.5231199165
2359,149256.9136559196
253,181366.4501677084
1518,187200.56902470774
2035,130452.00242203336
2919,80191.65705083926
1540,280080.0673573548
2120,146990.41492500497
1674,170277.36731766368
256,157247.07345921517
2361,114443.43301303787
978,82047.36281202474
2280,143246.6955520153
2095,217112.57883963312
1709,335474.47554960416
2801,252875.95610681863
1246,121032.86551440506
2373,99699.3066744617
1055,289698.1343886493
2017,119162.87271284852
1099,273997.065175268
1344,89954.81606619873
835,227301.13776966595
1117,215364.35267281433
2043,94131.09476127286
2085,123524.81609396655
410,144497.01948348124
2650,121122.32071379204
2867,181482.71264549403
1668,117450.90478990389
1161,163928.8381516115
2122,169237.8023212209
2539,157485.23041310397
1047,140159.81177973293
1445,133168.6660211049
541,126067.87072390314
569,215168.10558947278
1276,115518.32185873545
918,164303.9403875392
326,172478.7783076433
1936,131889.3122689631
895,92375.39335958344
257,149518.5558908285
1241,182529.78371266008
1545,119413.73152485232
1189,164893.92977073483
270,138091.2846638987
2066,175988.46434784227
693,112282.32856785742
1259,130701.29006532057
2916,146144.7244485237
2321,315907.61078638857
1977,85758.11742397498
1895,148338.6690842226
1240,172272.64608117277
85,154917.99877561122
1823,121186.58607885845
825,282350.74735450046
110,223689.5156246813
697,110842.56184112187
2297,124484.46868285377
1231,138758.37525173585
1355,127494.61804268486
968,329974.0384131361
584,221564.1146643272
1315,116839.79742148925
1606,151956.6873249179
206,99710.40559057557
1685,364145.2219822978
2016,133523.72782435914
869,203303.456209194
2135,121675.66913303293
2346,180756.75147279358
2430,216941.29610561117
2198,101146.25974855322
2652,124953.64244294875
27,115331.03574750888
241,161062.36603766898
906,118675.18020652173
1506,110857.9534759814
2098,392271.60268340464
1435,220913.918221917
2213,133669.15995786872
1274,137336.62882722486
743,51891.360762688026
1737,199812.65866588263
2797,276137.787167012
2185,69444.44911453765
58,175108.9819131707
830,189947.69305288006
808,117549.0785478049
680,148179.2056837806
1153,107854.27301010957
1291,129415.15045777732
1818,144464.117381951
2161,182467.57771204587
1883,120941.15720053826
350,341586.3486872252
2473,138777.23991754194
295,185323.5028081048
293,195116.2149488671
859,135903.02414662836
288,79106.45967477822
1578,148795.4201331419
102,180472.11779000022
2831,140604.32066134387
1030,156084.87904631326
2551,150819.26852638513
1286,143877.0748946125
958,321824.09451507323
776,133177.21076686546
72,234910.4032021004
2263,249190.0010710749
1866,158577.340343305
2876,77858.222031287
2146,245818.41949130478
103,169436.72680645387
1500,134099.94651772856
492,180327.73923849963
167,146454.9983972
2597,119082.4966209527
2685,111119.95656187054
1035,169078.89168334872
1220,85225.16649117989
2602,162619.8895514581
2159,204084.23444796028
695,121961.15109287755
1109,255096.38649708917
640,171785.15297453638
1652,153546.8611081384
2090,212492.46633363015
1188,179828.709646151
2345,223749.52476428193
1059,461840.11638348404
2751,226375.10816940686
128,208936.95200939453
1523,211247.1288910837
2925,175829.6650576177
2145,288400.353542948
1121,228719.6836325035
566,279675.8375589037
565,253933.72488089948
1331,135680.4901705198
2928,130484.88462375815
156,145635.06746974686
797,135887.00550360957
327,91723.02065788004
2859,159475.94599785513
1453,129058.270371768
1762,344881.632907817
1868,208569.7264915132
1760,185948.97931384208
1113,245036.34179136198
1812,187710.5202637388
117,157717.64229398803
1142,206651.96126638324
2342,421738.06575162866
927,149375.7540037862
2478,186506.8201047012
655,93249.8194720446
2064,130701.8911264008
369,244939.11212792763
2239,111764.71215812849
2732,211369.03429814536
1653,154608.98253198224
959,217921.03358108996
2395,373364.2119811817
1412,105753.89470617722
271,235346.17961581415
1484,142646.16149348204
1497,143715.11450821836
552,159600.8399815086
2,128378.29511908838
1855,282834.0603716792
4,271725.3172823906
2292,157498.9817353659
134,138076.58621799923
646,106624.34328779271
42,321594.24736740976
532,220854.2540217235
713,85249.7859083405
2561,129313.40655420459
2360,135183.34796761553
1333,120575.14466141463
1407,251840.4721450034
2892,320230.0938342391
574,210823.29504017055
1227,172655.5035139807
2591,203314.18325831153
1476,202978.92130493774
1125,255343.57518114988
1446,152220.186420898
408,117775.4218592244
1101,283597.9889675257
2251,184165.64423790266
373,168915.1002279603
2554,135086.38182739026
2382,257493.63119722015
1985,91106.20306372357
519,227062.98468725517
1093,195387.74342568475
864,243979.42565414577
2889,145761.8147959553
2308,168065.69858593517
986,169444.08362199104
1302,141929.09582910268
585,156123.29094894108
2708,152079.611759937
147,123845.97400612489
1441,219663.46609693233
383,195117.53963205637
285,142996.8718059106
181,106428.51626746682
358,189599.3156742827
780,165874.26844835244
258,194225.33588086595
1865,209188.89730144982
692,110365.56051785221
2902,342513.1687298085
508,248372.29719767053
2638,144885.60856194064
36,137930.1249979656
611,171451.51303950296
2281,147315.66366077447
1678,113402.8851324255
1696,510700.50951544195
1557,73755.92990823038
2180,154405.13647404275
1726,221826.8576806473
951,147842.63753870522
267,221546.8194378387
2706,135215.33458226835
2221,266711.65896093845
1357,189315.2266382544
2901,316576.3637083124
347,178775.72371511237
2164,185420.99524246817
1586,322576.3789455377
360,154976.14782507558
1769,243697.2826140386
2617,152635.82228168694
1879,145794.8425935371
991,241303.19746948985
1535,119524.44170815054
1191,148386.74031411667
1579,204802.10347880484
1882,141962.12849551087
1510,137661.22100177323
2196,164006.4614829696
1845,175009.58736050554
2336,416359.3711992585
942,89812.72200892831
861,140815.52606910333
2555,129172.98404225927
1392,157644.12234740728
2099,250966.94404263637
1543,121643.39430496134
948,278661.21166443627
1239,177291.46824621176
22,186818.3367753525
2796,224377.02966579777
2747,169296.29827696658
92,279023.8546223182
210,167344.06615597763
1858,201959.7041649374
2228,156241.74231660328
447,217512.9177047866
827,227073.82233273028
1649,194390.92548302977
682,134379.94486824368
2698,99459.10655001251
494,171454.29144271312
214,70276.17431088125
2441,249935.80955250733
2679,115351.99202366712
1336,119641.17836454451
465,177617.78024177987
1524,154525.93025133814
2543,117211.73775966051
631,140700.4226480662
2452,322152.75521775946
228,154356.84889968025
126,170288.55783778868
1092,227075.66126142113
1122,210781.95920018532
932,214790.15487595857
1980,70295.87584558302
2171,107209.3160298253
551,162513.05648187452
2768,163512.64802218258
2056,112180.85774560882
1159,379097.2242824906
2645,114810.77954124848
1174,172578.59110113917
2266,196297.5280655784
2462,438052.3173364956
1219,148204.10792581405
2922,178034.3239222615
118,137013.74197094567
474,169913.8557910832
2576,143421.1104204731
872,287877.3500358337
1077,210728.45095049698
1536,151463.5345398423
1150,120974.48873431004
2341,322785.6838904398
1931,162716.9532943359
2785,139146.26832272988
2538,122107.13534709119
597,202625.5103351425
464,177236.4228303212
233,228218.0979120659
2169,133896.540503113
2123,175682.95075094025
1867,159983.63527733067
137,269481.5329700958
515,245076.7555221862
933,115357.00027070373
2784,170881.11731232816
972,158369.31799803447
599,171269.8668268113
2614,131718.69951104498
2582,142196.229243899
1409,155943.074380823
175,105020.35543561105
352,228233.46879996834
976,96292.36379839417
2134,191023.5190589887
984,115488.47205953744
2396,384281.1366274385
1673,146212.03955115422
404,118890.18815545911
607,161623.59715557992
814,144398.58978987113
868,183572.90416998693
2271,189440.47457785194
1633,222107.25761943345
337,151768.6844588766
2765,165216.84723656875
1746,221407.35428756077
368,323066.0319374589
2806,196064.40286834608
1662,189116.70860546466
1234,206567.99407559738
1373,129453.86391269931
1672,116721.2678217179
1939,119868.55802570698
